tweet,label
mad.. katanya  bau yaa kentut napi yg satu sel dgn mu.. tapi Itu bagus loo untuk anti kanker.,1
"bang.........""
@YogiBlomTobat
: minum soda itu bahaya dan bisa menyebabkan kematian kalau di minumnnya dari hidung....""",1
Jangan makan apel dengan bijinya. Karena biji apel mengandung sianida Face screaming in fearFace screaming in fearFace screaming in fear,1
"share.babe.news/al/SZSjeTryvR
Presiden Putin mainkan piano Indonesia Raya...",1
"Mengunyah Bawang Putih Mentah Bisa Sembuhkan Batuk? Ternyata, Faktanya untuk Mencegah Flu http://okz.me/CYx05",0
"Daun pegaga juga bagus untuk kecantikan kulit. Ini terbukti dengan produk kayman beauty yang Terdiri daripada bahan-bahan seperti Centella Asiatica, serum ini membantu mengurangkan kemerahan, menenangkan kerengsaan dan meningkatkan kesihatan kulit secara keseluruhan",1
"Siang :)
Bayam dan kacang adalah sayuran yang menyebabkan asam urat naik, klik https://goo.gl/bSWTrS
",1
Mereka sudah memenuhi syarat Bapak Menhan utk pelatihan Wajib Militer,1
"Info Lalu lintas BIAYA tilang terbaru di indonesia: Kapolri baru mantap 1. Tidak ada STNK Rp. 50,000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake... https://facebook.com/100001717500787/posts/2548156071918285/",1
"Bahaya Kopi Sachet, Kandungan Kimia, Hipertensi Hingga Kanker. Jakarta - Suka minum kopi sachet? Waspadai... http://fb.me/73T2aGyHD",1
Game Among Us Diblokir,1
"ceker, sayap dan kulit ayam bahaya buat wanita bisa menyebabkan kista, kanker, tumor :( Allhamdulilah gasuka begituan apalagi berbau2 kulit",1
"Memar dan Mimisan Bisa Jadi Ciri Kanker Darah, Penyakit yang Renggut Nyawa Ani Yudhoyono,Cek di Sini",0
Menguap ni sebab mengantuk ke sebab kurang oksigen?,1
Pukul 14.30 WIT Bunga Megapuspa Mekar (33 tahun sekali) di Puncak Jayawijaya Papua.,1
"Benarkah Kuning Telur Berbahaya Bagi Kesehatan?

Telur, merupakan salah satu makanan yang menjadi favorit untuk... http://fb.me/7ORUTM4of",1
"sakjane buah sebangsa timun suri bisa  menurunkan tensi, semangka timun dll",1
"biji cabai dapat menyebabkan penyakit usus buntu. jadi makanlah sambal, bukan cabai",1
"Kenali Gejala Skizofrenia, Gangguan Kepribadian Ganda http://bit.ly/1sPWcfh
",1
"kata liant, kalo liat payudara 15 menit sehari bisa panjang umur sampe 5 tahun........-_-",1
Bakteri berbahaya ini yang ditemukan BB Karantina Kemenkes RI pada sawi putih impor https://sumbar.antaranews.com/berita/221706/bakteri-berbahaya-ini-yang-ditemukan-bb-karantina-kemenkes-ri-pada-sawi-putih-impor#.Wp8OuqnsS4k.twitter,0
"Beneran deh, radiasi sinyal HP ke tlp bikiiinnn sakiiitttttttt..huhuhuu.. http://myloc.me/1y3IA",1
Jokowi Siapkan Perpres Demi Permudah Tenaga Kerja Asing - http://Kompas.com https://fb.me/PWFShQaM translate tweet,1
Uang Kertas di Seluruh Dunia Mengandung Racun Berbahaya: Penyimpanan struk belanja bersamaan dengan... http://dlvr.it/hlmNY #Hazard_Bahaya,1
"Maaf nder tp makanan kaya ayam, jamur, seledri, kentang, dan beberapa jenis lainnya merupakan makanan yg ga boleh dipanasin ulang, nanti susunan kimianya berubah mjd berbahaya, ada yg jd karsinogenik juga. Sedih ya, dahal ak juga suka yg praktis2 gini Loudly crying face",1
"taman safari memberikan promo menarik, gratis tiket masuk khusus pengunjung yg mengendarai motor

buruan, mumpung macannya belum dikasih makan",1
"Aloevera bagus untuk kulit dan dapat menyegarkan wajah juga.

Aloevera ini sudah ada sejak ribuan tahun silam dan sering di gunakan untuk penyubur rambut, penyembuh luka, dan untuk perawatan kulit.",1
Ohhh oke. Beneran baru tau ternyata ktp bukan indikator legal age. Kirain selama ini ya 17 taun krn dah boleh nyetir dan dapet ktp brarti dah legal. Walaupun tetep bukan brarti dianggep dewasa sih krn ya gmn”kedewasaan orang gabisa diliat dr umur. Makasih infonya Wajah tersenyum dengan mata tersenyum,0
"4. MEMBERI KOPI SAAT BAYI KEJANG Pernah waktu itu bikin thread seputar pertolongan pertama pada bayi kejang demam, ada yang komen boleh gak kalau dikasih kopi, katanya begini dan begitu Jawabannya, gaboleh!",0
"Duh, Sultan Brunei Sindir Jokowi Pemimpin Mabuk Kuasa?",1
"Terkejut, Mendikbud Nadiem Bantah Rencana Hapus Pelajaran Sejarah Mendikbud Nadi",1
"sampe saat ini tidak ada data dan penelitian valid yg menyatakan mie instan menyebabkan usus buntu. 

tapi ini jgn dijadiin alesan buat makan mie sebanyak-banyaknya yah bund apalagi ditambah jarang makan buah atau sayur yg mengandung serat.",0
Sebenernya virus covid takut sama gelang power balance,1
Mandi jam segini boleh kan? Gak ada riset yg membuktikan mandi malam menyebabkan reumatik. Okesip,1
"Temen kerja gue,dia sering nahan kencing dan jarang banget minum air putih.Kalo istirahat lebih milih minum yg berbau teh dingin. Habis itu warna air kencing nya kuning banget ditambah berdarah. Abis di cek katanya infeksi saluran kantung kemih. Tp Alhamdulilah skrg dia dah sehat",1
"#MitosAtauFakta

CampusBrainers, kali ini mitos seputar makanan nih, wah jadi laper kan yaa hehehe. Kali ini makanannya sayur kangkung yang dipercaya dapat menyebabkan ngantuk.. Loh emang iya, mitos atau fakta sih.. Jadi itu fakta, apabila dikonsumsi berlebihan :D

#THEGOODVIBES",1
"SULINGAN DARI ASAP BATOK KELAPA . IN SYAA ALLOH BISA MENCEGAH COVID 19. 
AAMIIN
https://m.facebook.com/story.php?story_fbid=183952136490582&id=100046273905757",1
"Zalim, Ketika Sertifikasi Halal Dihapus Oleh : Heni Andriani  Ibu Pemerhati Umat dan Member Akademi Menulis Kreatif  ",1
efek makan jamur pedes dan ngerasain perut kaya ada mercon gini :(,1
"kasiat air PARE Pare dapat membunuh sel kanker! Potong 2-3 irisan tipis pare taruh dalam gelas,tuang air panas, air akan menjadi alkalin(basa),minum setiap hari,terhadap siapapun akan bermanfaat. Air panas...",1
jangan mengulas manfaat tidur siang doang. mbok sekali-sekali kasih artikel manfaat tidur sampai siang dong,1
idih masako sama royco mengandung minyak babi :D,1
Burung rangkong gading statusnya sudah ditetapkan terancam punah. Hal ini disebabkan oleh maraknya perburuan liar.,0
Nahkan bener ._. lesung pipi itu krn faktor keturunan. Bkn krn di buat (ditusuk-tusuk pake cabe) mitos itu-_-,0
Kapal selam KRI Nanggala-402 yang hilang kontak di perairan Bali sejak Rabu (21/4) dini hari belum ditemukan setelah 72 jam lebih pencarian dilakukan. Kami disini selalu mendoakan yang terbaik semoga ada tanda2 ditemukan dan semoga 53 awak selamat ,0
"New post in LawanHoaks: [HOAKS] Ekstrak Nanas Bisa Dijadikan Obat Corona

https://ift.tt/3u96SgO",1
"Benarkah L*wak White Koffie Mengandung Babi? Inilah KEBENARANNYA http://dlvr.it/MH5plk
",1
Manfaat mandi pagi itu biar sorenya ga usah mandi lagi hahahah,1
Jackie Chan Dikabarkan Meninggal ● Jackie Chan Reportedly Died http://youtu.be/ZhgYb650InQ?a,1
"Kabar punahnya Badak Putih Utara beberapa waktu lalu yang menggemparkan jagat maya agaknya berasal dari kisah serupa. Bisa dipastikan status konservasi badak putih utara masih berada pada level “punah secara fungsional"" yakni ketidakmampuan pembiakkan individu yang tersisa.",0
"Yakali buka puasa lgsg minum soda,  itu cacing lgsg almarhum haha",1
Daging Kambing menyebabkan Darah Tinggi? Ada anggapan bahwa penderita jantung koroner dan juga… https://instagram.com/p/Bg5_XyVnK8S/,1
Antivaxx bodo nak kaitkan isu eriksen dgn vaksin. Cardiac arrest in the middle of football match happened a few times already before vaccine jabs. Smh habis yg sebelom2 ni apa bodo. Nouri? Casillas? Sukan berisiko takde kaitan dgn vaksin.,0
"2.Hingga kini 
@BPOM_RI
 tdk pernah menerima laporan kredibel yg mendukung klaim bahwa virus Machupo ditemukan dlm obat Parasetamol",0
kalian aje Pulau bali dijual juga Smiling face with open mouth and tightly-closed eyesSmiling face with open mouth and tightly-closed eyesSmiling face with open mouth and tightly-closed eyes,1
Zat Berbahaya dalam Rokok 1. Nikotin Zat ini mengandung candu bisa menyebabkan seseorang ketagihan untuk trus... http://fb.me/5Go6lzyu2,1
"Jangan percaya HOAX, cek dulu faktanya!

Meningkatnya penggunaan Thermo Gun mengakibatkan munculnya hoax yg menyebutkan jika termometer ini bisa merusak otak melalui pancaran sinar yg ditembakkan di kepala. 

Hal ini tidak benar ya Sobat Sehat!",0
"Temen sy ada, dari bayi - 5th dikasih minum kopi item setiap hari. Katanya krn pas bayi pernah kejang demam trus dikasih kopi sm bidannya, abis itu anaknya ketagihan jd lemes kalo ga ngopi, tp berhenti pas umur 5th krn asam lambung, sampe dewasa ga bisa makan pedes dikit gr2 itu.",1
"timbul sakit perut.. umaa mulut padas, perut sakit.. buruk derita nih damn...!",1
Masih. Tp udah boleh lepas masker kalau udah vaksin dan ditempat terbuka,1
"Jika langsung guyur kepala dgn air dingin, dpt menyebabkan saraf kaget / bahkan stroke, jelas dr Teguh Ranakusuma, spesialis saraf FKUI-RSCM",1
#antaranews Bulu kucing bukan pemicu asma:   Mitos bulu kucing dapat menyebabkan gangguan  pernafasan atau asm... http://bit.ly/1jtzmME,1
Pesawat merah putih mengitari Hambalang,1
"Safiya Firozi one of the 4 four Lady Pilots of #Afghanistan Flag of Afghanistan Air Force was stoned to DEATH by #Taliban today morning. #AfghanWomen are brink of complete extermination by #TalibanRules. 

#AfganistanBurning #Afghan_lives_matter #BidenDisaster",1
"Benar2 rezim anti islam, ingin menghilangkan sejarah yg merupakan ghiroh bagi umat untuk menegakkan syareat islam.. ""Selamat Tinggal Sejarah Islam""Kemenag Menghapus Kurikulum Pendidikan Agama di Madrasah Kata Khilafah dan Jihad http://babe.topbuzz.com/article/i6768289970370118145?app_id=1124&gid=6768289970370118145&impr_id=6768309066849011970&language=id&region=id&user_id=6751404811303224322&c=tw",1
"Selain bagus untuk kesehatan rambut, ternyata aloe vera atau lidah buaya juga bermanfaat untuk kesehatan tubuh, lho! #aloevera",0
FPI masuk daftar hitam Interpol Internasional sebagai Ormas ilegal terlarang. FPI satu barisan dengan Teroris ISIS,1
"Teh - ""gtw y so-so aje"" Specifically gunung satria gtw kenapa (menyebabkan perang antara aq dan boboboy) It means the weather dingin and i need warmness tp b aja wont die wthout it Teh ijo -""fix maag kambuh"" The safest drink fyi if you got the same case wth me.",1
"[SALAH] Campuran Air Panas dan Lemon, Rahasia Vietnam Tak Alami Kasus Kematian Akibat Covid-19 

Faktanya sampai hari ini dilaporkan terdapat 84 kasus kematian akibat Covid-19 di Vietnam. Campuran air panas dan lemon juga ...
",1
"Ada razia indomie di Taiwan, karena menggunakan bahan2 berbahaya. Oh sudah biasa, toh mie instan memang berbahaya",1
Yg minum air cucian kaki Megawati Anda rekrut jadi kader PDIP ya?,1
"Indonesia masuk kategori A1 High Risk Covid. artinya negara manapun berhak melarang Indonesia masuk ke negaranya. TAPIII, pertanyaan w, knp WNA masih tetap masuk ke Indonesia?Upside-down face",1
"yeekk,hewan melata >< ""
@SdiindaC
: RT 
@tituts
: Seperti cicak. Mana kurang diperhatikan, tapi selalu memberi manfaat.""",0
"berita beb, katanya pembalut yg beredar di indo gak ada yg aman,semuanya mengandung klorin bisa bikin keputihan sampe kanker",1
"Latihan seperti bermain basket dan berenang bisa membantu menambah tinggi badan lho !

https://goo.gl/6dZxLE",0
"606 Kilogram Buah Ilegal Asal Tiongkok Terindikasi Mengandung Telur Berbahaya, Dimusnahkan http://bit.ly/1TkAweg",1
"mie instan bahaya banget buat tubuh, bener2 bisa bikin kanker, ini kejadian sama tetangga ane, dan dia meninggal"" << ngeri broo..",1
"#FYI Fluoride di odol ternyata karsinogenik yg bisa menyebabkan kanker..jd klo sikat gigi kumur mpe bersih, jgn ditelen..",1
transportasi umum menjadi pilihan masyarakat perkotaan,0
"DISINFORMASI
Nasib Pesantren Terancam dengan UU Ciptaker Omnibus Law

https://facebook.com/satgascirt.bulelengkab.5/posts/378721313318148 

Link Counter:

https://medcom.id/telusur/cek-fakta/Rb1m8L1b-cek-fakta-nasib-pesantren-terancam-dengan-uu-ciptaker-omnibus-law-ini-fa

https://nasional.kompas.com/berita/15165061-menag-luruskan-informasi-ruu-cipta-kerja-bisa-pidanakan-pengurus-pesantren?page=all",1
"Catat, Nasi di Magic Com Lebih dari 12 Jam Jadi Racun Pemicu Diabetes http://berita360.com/catat-nasi-di-magic-com-lebih-dari-12-jam-jadi-racun-pemicu-diabetes/",1
; bawang putih ; jahe ; teh hijau ; bayam ; vitamin C --------> 5 Makanan Ini Bisa Sembuhkan Flu Lebih Cepat,1
"eeh, kok dampak dari makan sate embeek tadi malam kok baru kerasa ya,",1
"Kontroversi vaksin nusantara berlanjut, keputusan BPOM untuk tak memberi izin uji klinis fase II tidak diindahkan para peneliti. #VaksinNusantara",1
"bener aja kata dey pasti paginya sakit perut,- efek semalem makan gorengan pedes,jamur krispi pedes cus minumnya bigcola. ya gini:&",0
daripada badak putih yang punah kata gue mending gue aja si yg punah dari dunia ini,1
"Catet sob -->RT 
@dr_BramIrfanda
: klo makan makanan yg DIBAKAR, JANGAN MAKAN bagian HITAM YG GOSONG ya..krn bisa MENYEBABKAN KANKER MULUT",1
"KEAMPUHAN DAN KHASIAT DAUN KELOR:

• Detoksifikasi (membersihkan racun)
• Anti Maag
• Anti Tumor
• Anti Depresan... http://fb.me/1nkhL7C7l",1
"[HOAKS] 
Mendikbud: Belajar Tatap Muka Resmi Januari 2021, Anak Wajib Swab Test sebelum Sekolah

Link Counter:

https://kemdikbud.go.id/main/blog/2020/11/pemerintah-daerah-diberikan-kewenangan-penuh-tentukan-izin-pembelajaran-tatap-muka",1
Potret Anak Melanesia: Diam-Diam David Beckham Ke Wamena-Papua http://fb.me/19BL6av5Q,1
"tapi katanya masak bumbu mie dengan suhu tinggi itu bisa ngubah struktur kimianya, terus bisa menyebabkan keracunan ringan bahkan resiko kanker. makanya petunjuk pembuatan mie instan itu bumbunya dituang di wadah, bukan ikut dimasak. correct me yaa",1
"Makan nasi dan mie instan secara bersamaan memang enak, tapi awas bahayanya. http://logammuliajewelry.com #info #infokesehatan #makanmie #mieinstan #pakainasi #berbahaya #LMjewelry #LMjewelryartikel https://vemale.com/kesehatan/114350-makan-mie-instan-pakai-nasi-berbahaya-begini-penjelasannya.html",1
kelamaan pake masker kayaknya bisa bikin hipoksia,1
Saus Tak Sehat dari Cabai dan Tomat Busuk http://bit.ly/xVtGfq,0
"Bismillah..Beberapa manfaat 
1.Kapulaga
2. Kayu manis 
3. Kayu Secang
4. Bunga lawang 
Jangan lupa selalu #pakemasker 
 jk Keluar selalu #Cucitangan 
 #JagaJarak dan jk tdk ada keperluan 
#dirumahsaja dulu untuk sementara waktu.",1
"Apa camilan tengah malam favoritmu? — makan tengah malam paliiiiiing berbahaya buat gue, apalagi cemilan omegad https://l.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM3CADH7BOQ7Q6LR5RCD43F55J2RWZGZKJFZFMUQRVL22P6EQOAYUWOPQT3UY7C65IGTZ3JGBAUUIAPR2ICZXQSK7VB2KC6IF7QKUP5UTXTXXJSBY343NHHGMVJSPAYQR66HBWXZUY2PTVL6DKWHX6AUXIDJXGDZXP5VB2JYXAWJQOC===",1
"Sempat Trending Uang Pangkal Masuk Undip Rp 87 M, Hoaks, yang Ada Sumbangan, Berikut Daftarnya https://wartakota.tribunnews.com/2020/08/24/sempat-trending-uang-pangkal-masuk-undip-rp-87-m-hoaks-yang-ada-sumbangan-berikut-daftarnya… lewat ",1
Bareskrim ringkus penjual kripik jamur bernarkoba: Penyidik Direktorat Tindak Pidana Narkoba Bareskrim Polri… https://goo.gl/fb/ZgY4bH,1
"Tak Cuma Sembako dan Sekolah, Biaya Melahirkan Pun Bakal Kena Pajak https://youtu.be/a-3payZ4xWg via Meski kelihatannya sehat, ternyata saus kacang Gado-Gado mengandung purin tinggi yang menyebabkan asam urat dan kolesterol. Sebelum risiko itu datang kamu harus #BeriArtiLebih dengan #FWDCriticalArmor. Cari tau di 
@fwd_id
 & http://bit.ly/FWDCriticalArmor",1
"Fakta tentang micin/vetsin/ajinomoto/apalah namanya. Dapat menyebabkan botak/rambut rontok, kanker, sering lupa ... http://tmi.me/cMLE1",1
Heboh! Beredar Kabar Permen Susu Mengandung Narkoba http://dlvr.it/Q66v2H,1
nope bestie. justru kacang penyebab jerawat Smiling cat face with heart-shaped eyesKissing cat face with closed eyes,1
"freeport buka lowongan kerja, satu indonesia tau Face with tears of joy",1
"gue jelasin bahwa dimana2 kerupuk itu kl dibakar ya item Frowning face... bukan cuma kerupuk yang biasa dijual kalengan diwarung2.. tapi semua kerupuk, karena bahan membuat kerupuk mengandung tepung tapioka, dan tapioka itu mengandung amilum.. dan tekstur zatnya mirip2 plastik kalo dibakar.",1
Hal ini disebabkan pemanis buatan dalam soda membuat perut lebih cepat buncit dan membuat rasa lapar lebih mudah datang.,1
Watyutink - Cegah Penularan Virus Corona dengan Ramuan Bawang Putih dan Madu https://m.watyutink.com/topik/did-you-know/Cegah-Penularan-Virus-Corona-dengan-Ramuan-Bawang-Putih-dan-Madu#.XoXRJjVN2Tk.twitter,1
BAHAYA Makanan Anak Kinder Joy Ternyata Penyebab Kanker! . Semua WAJIB BACA !! http://fb.me/73iyDKd8H,1
"Semenanjung Malaka Tercemar, Ikan Duyung Terancam Punah http://goo.gl/NrlJA7 #ikan #duyung #malaka",0
Hahaha wartawan palestina namanya nandang burhanudin,1
"kopi dapat menyebabkan kanker, serangan jantung, impotensi dan gangguan kehamilan dan janin…",1
Timor Leste Disebut Ingin Kembali Bergabung Dengan Indonesia https://familinia.com/timor-leste-disebut-ingin-kembali-bergabung-dengan-indonesia/,1
Yuk go Green! Ngeri sumpah.. Indonesia Akan Didera Gelombang Panas Mematikan http://p.dw.com/p/2ezek?tw via @dw_indonesia ,1
Bahaya Sayuran kangkung mengandung LINTAH ~ Adnan TeKaJe2 http://fb.me/1iKKwX305,1
".@JadiTINGGI
: Ceker & sayap ayam bisa menyebabkan kanker untuk wanita? Cari infonya disini CS1: 2B56D627/081321489500 https://pic.twitter.com/Dq79mCFZuw",1
Jambu Kristal Tidak Bisa Tangkal Covid-19 - https://starjogja.com/2021/03/04/jambu-kristal-tidak-bisa-tangkal-covid-19/…,0
"Orang sehat ga perlu di test. OTG tidak menular. 

Ngapain semua orang di tes? Bisnis?",1
"Tiap kunjungan ke tempat pelanggan, sering ngobrol2 tentang cara masy. Sekitar ngadepi covid, dan ini beberapa yg mereka pake untuk obat. Minyak angin + air hangat, air bawang putih, air rebusan cengkeh",1
"Temulawak, dari Penambah Nafsu Makan Hingga Obat Maag >> http://goo.gl/TsRFxS via @liputan6dotcom",0
"Kabar Duka - Sahabat Donald Trump Meninggal Karena Covid-19, Presiden AS Sempat Cerita Soal Chera",1
Tak Hanya Untuk Kecantikan! Ini 10 Manfaat Menakjubkan Air Mawar Untuk Kesehatan Tubuh,1
My Dalgona Coffee during RMO. Penggemar latte pasti sukakannya gituh! Yang ngko tak boleh nak minum kafein tu jgn ngok sangat pergi buat and minum pastu buat warning cakap benda ni bahaya… https://instagram.com/p/B-FEGAlhiedPT8VR9qtsWtEix4h-g5DBr2LUvM0/?igshid=kzaklq6dyr5d,1
"Boba bikin diabetes,bikin usus buntu taukk",1
"Manfaat kangkung untuk mencrgah anemia dan meningkatkan kualitas otak
#opakdemaiainsalatiga
@astri360
 
@dema_iain_s",0
"iya min bahaya bisa bikin kekenyangan,apalagi mie instan goreng dengan nasi dan telorDrooling face",1
"sebelum bandung jd sedingin es jd investasi lemak dri skrg ye? hahaa RT @fajriahmuthi: bagus riiin, menimbun lem (cont) http://twt.im/uZo4p",1
#ngasalbacot Cek paru-paru dan jantung agan dengan segalon air mineral - Part 2 http://bit.ly/ACOsw4 #kaskus,1
"19.Kumis Kucing
Manfaat kumis kucing antara lain mengobati penyakit ginjal, diabetes, asam urat dan hipertensi. Untuk mendapatkan manfaat ini, kamu bisa merebus 4-5 lembar daun kumis kucing dan maminum air rebusannya setiap hari.
*PeTa
#IndonesiaBerdoa
#IndonesiaBerdoa",0
"Efek sinar UV akan bertambah dan dapat menyebabkan masalah seperti katarak, luka bakar kornea, bahkan kanker kelopak mata.",1
"Bisa Bikin Gemuk, Ada Berapa Kalori dalam 100 Gram Kerupuk? http://detik.id/6uTVWb via @detikHealth",0
"#News: Cek Fakta: [SALAH] “Belajar Tatap Muka RESMI Januari 2021, Anak Wajib Swab Test Sebelum Sekolah” https://ift.tt/3mNY63V | Kabar Tangsel",1
"#IndonesiaSehat
#programfolback
@DibaaKey
 
@TheArieAir
 
@1802_kimmi
 
@wiwikherma
 
@Dr_Luck15 
@tjhinfar21
 

Manfaat konsumsi buah pisang setiap harinya ternyata dapat membantu menurunkan berat badan dan masih banyak lagi manfaat yg penting banget buat kesehatan tubuh kita",0
BAHAYA NASI DARI MAGIC COM Ini adalah fakta pertama yang membuat saya shock. Tapi syukurlah kalimat tersebut... http://fb.me/1Z1SQ2ZO5,1
"1. Covid-19 akan hancur dengan air (HOAX)
2. Klorokuin digunakan untuk pengobatan Covid-19 (FAKTA) // FDA baru-baru ini mengeluarkan ijin terbatas obat ini untuk pengobatan Covid-19
3. Alkohol dapat membunuh Covid-19 dalam tubuh (HOAX)
#tangkalhoaxcovid19
#BPOMLawanHoaks
#BPOMRI",0
Sekarang tau kalau timun bisa menurunkan hiper tensi,1
"Katanya kerupuk sama gorengan bisa bikin gemuk. Lah, gue makan kerupuk sama gorengan setiap hari gak gemuk gemuk",1
"Alkohol dapat membunuh covid 19.
Amer mengandung alkohol.
Brarti minum amer bisa membunuh covid 19 dlm tubuh.",1
"Petani Desa Air Duren Panen Sayuran Pare, Tumbuhan Ini Dipercaya Membunuh Sel Kanker - Pos Belitung http://dlvr.it/Qy3S2B",1
Manfaat tepung terigu untuk.mengobati.luka bakar.hanya menaburkan atau memasukkan.bagian luka ke tepung terigu... http://fb.me/2fn8Tff9Y,1
"Tiati yg ada darah rendah Grinning face with smiling eyes dtempatku namanya jg daun pepaya Jepang ,",1
"Jika Kim Jong Un Meninggal, Korut Bakal Dipimpin Diktator Perempuan",1
"Tahun 2021,
bagi yg jomblo maupun single, harap segera utk memiliki pasangan, karena kalo tdk memiliki pasangan bakal di suntik mati.

SekianFace with tears of joy",1
"FAKTA MENGEJUTKAN,!!! TERNYATA BIAYA CUCI GINJAL ""TAK LEBIH DARI"" 10.000 SAJA.!! (INI PENJELASANNYA) TOLONG DI... http://fb.me/4u5T20ZAZ",1
"Abis bangun langsung minum air perasan lemon+air hangat+madu(kalo ada), jangan sikat gigi dulu. Bagus untuk diet,sm ngurangin kolestrol . kalo makan malam oatmeal jg bagus nurunin berat badan",1
"
#SobaTani, ternyata mengonsumsi jambu biji bisa menyebabkan usus buntu masih belum teruji secara medis. Bahkan, dari kajian Omer Engin dalam Asian Pacific Journal of Tropical, hanya ditemukan satu dari 200 kasus yang diteliti.

#PanganUntukNegeri",0
"PPKM bisa lancar kalo pom pertamina tutup smpe tgl 20

ya mau gmn, transportasi aja pake BBM
trus klo mau pergi2 bensin gaada juga pada mager tu jalan kaki",1
"Gajah langka,gajah berkaki lima",1
"Replying to @imnotfaatt Haram bro, karena usus 12 jari di babi mengandung cacing pita dan juga di katakan oleh pak ustadz saya bahwa struktur babi itu persis seperti manusia, jadi apabila celengin duid di celengan babi makan sama saja celengin duid de manusia, terimakasih",1
[SALAH] Video “HELIKOPTER ISRAEL JATUH DI TEMBAK DENGAN RUDAL PALESTINA” BUKAN helikopter Israel. Helikopter di video tersebut dirudal oleh ...,0
,1
Adakah dampak pemberian susu formula bagi tumbuh kembang anak? simak selengkapnya dalam http://majalahembun.com,1
"Kabar tipuan (hoax) itu bisa sekejam info Ahok masuk Islam lantaran agama yang sedang dianutnya terlalu konyol. Tipuan bertajuk “Subhanallah,,, Akhirnya Ahok Mngucapkan Dua Kalimat Syahadat. Ketua FPI Pun Meneteskan Airmatanya”",0
Manfaat semut jepang bagi kesehatan selain mengobati stroke juga dapat mengobati banyak penyakit sepeti di... https://fb.me/1pFvPn6Qy,0
"“Itu (broadcast) hoax. Bumi pada umumnya terlindung dari sinar kosmik karena adanya magnetosfer,” ucap Clara kepada detikcom.",0
Motivasi lulus: ramalan pulau Jawa akan tenggelam,1
"Ngomongin kangkung dapat menyebabkan kantuk, jadi ngantuk juga nih. Saatnya tutup tweets ya..",1
"Pertama, karna sekarang udh ada peraturan mau ngurus berkas administrasi macem sim, skck, ktp dll harus ada sertifikat vaksin, minimal surat dosis pertama, mau tes pns jg nih, dari pada ribet nanti kalo udh deket hari mending sekarang",1
"[Detiknews] Di Kampus Lain Ratusan Juta, Biaya Masuk FK Unsoed Rp 0!: Jika FK Undip mematok uang pangkal Rp 125 ... http://bit.ly/LZGNrw",1
"Yayayyaayyaa pk juga kacamata akibat sering ntn TV gelap sama main hp , jd pk kaca mata baca dehh biar… http://instagram.com/p/if9ytkimhD/",1
"JANTUNG PISANG
Hampir semua bagian pohon pisang bisa digunakan dan memiliki manfaat.
Termasuk bunga pisang atau lebih akrab disebut sebagai jantung pisang. 
Jantung pisang bisa kita konsumsi sebagai pengganti lauk pauk.
Bahkan punya banyak manfaat medis dan sebenarnya.",0
"#SobaTani, pasti pernah mengonsumsi buah srikaya. Buah dengan nama ilmiah Annona Squamosa ini berasal dari daerah tropis dan memiliki manfaat bagi ibu hamil.
#PanganUntukNegeri",0
Widadi : Jika Tunjangan Profesi Guru Dihapus Guru Makin Tersiksa http://goo.gl/Ogk0Hy via @BeritajatengNet,1
"INi niih Yg Lagi VIRAL
Sabun Bamboo Vs Susu Beruang Panda face
Kenapa suntik Pemutih ?? Kalo Ada Yg Aman & Gk Ada Efek Sampingnya bisa Bikin kulit Kita Kinclong ....
Suntik Putih Bahaya Gess ??
Cuzz Order Ok hand
Sabun... https://facebook.com/100002486359280/posts/2130848580341333/",1
"Video Peresmian Masjid terbesar di RUSIA. Dekorasinya membayangkan surga... yang penuh dengan buah2an dan air yang mengalir di bawahnya, ayat Al Qur'an yang dibaca adalah dari Q.S Ar Rahman. Orang yang sedang berjalan adalah Presiden Rusia Alexander Putin.",1
"Nah lo sapa yg nyebar Hoax, lacakkk Smiling faceFolded hands
Cek Fakta
Narasi yang mengklaim Gus Yaqut menggila karena sertifikasi Halal kini dipegang PT Surveyor Indonesia bukan lagi oleh MUI adalah klaim yang salah atau hoaks.",1
"Demo Anti-Vaksin Corona Terjadi di Prancis, Sampai Bentrok",1
"Politik jahat berkembang sejak Jokowi jadi presiden. Kalau mau dihentikan, turunkan Jokowi. Gawat orang itu. Kini ia mau 3 periode. Jadi raja saja. King of Mukidi.",1
Sidoarjo : Mayat baru dimasukan di liang lahat langsung terbakar padahal belum sampai ditutup papan penutup. Subhanallah ya Allah. Dosa apakah yg dia lakukan sehingga begitu cepat engkau… https://instagram.com/p/BxEpN93Fk-9/?utm_source=ig_twitter_share&igshid=11vflj4ujnku8,1
"Manfaat makan jamur adalah sebagai anti-kanker, anti-diabetes dan penghambat HIV.
Maka dari itu badan saya sehat dan bugar. Mari makan jamur",0
"Aku pernah baca manfaat dari buah naga, katanya sih ada kandungan yg rentan terhadap kesehatan tapi aku lupa apa namanya, mungkin itu yg membuat masyarakat berpaling dari buah naga, sehingga buah naga pun kehilangan penggemar, sama halnya dgn daun pepaya jepang yg mgndung cacing",1
☞ Cek paru-paru dan jantung agan dengan segelas air mineral http://bit.ly/jxUgNC,1
"Badan POM: Permen Jari Negatif Narkoba. Info lengkap klik -> http://bit.ly/2elYOT9
",0
